,year,latitude,longitude,temperature_2m_max,temperature_2m_min,precipitation_sum,rain_sum,snowfall_sum,precipitation_hours,sun hours,windspeed_10m_max,windgusts_10m_max,winddirection_10m_dominant,shortwave_radiation_sum,et0_fao_evapotranspiration,altitude,ac,solrad
2578,2017,40.01009,-4.881894,22.25879120879121,10.314560439560442,467.00000000000006,466.50000000000006,0.42,700.0,0 days 12:15:43.021978021,13.759615384615367,31.946428571428577,166.88980716253442,6589.370000000001,1369.71,529.0,6392.298656651283,5.301382010495533
2579,2017,39.64199,-4.28475,21.759615384615387,9.47994505494505,389.6,388.7000000000001,0.7,600.0,0 days 12:15:32.802197802,14.311538461538458,32.8664835164835,177.29834254143643,6627.7,1387.86,529.0,6392.298656651283,5.301382010495533
2580,2017,40.23759,-4.190963,23.195329670329656,10.811538461538458,284.7,284.5,0.14,466.0,0 days 12:15:44.835164835,13.529945054945044,32.08021978021979,187.560773480663,6650.74,1444.09,529.0,6392.298656651283,5.301382010495533
2581,2017,39.92544,-4.502378,22.94423076923077,10.608241758241755,340.1,340.1,0.0,584.0,0 days 12:15:37.582417582,13.474725274725268,32.043681318681315,164.4611111111111,6643.45,1404.83,529.0,6392.298656651283,5.301382010495533
2582,2017,39.52595,-3.075709,23.248351648351644,10.453296703296695,271.7,270.4,0.98,485.0,0 days 12:15:31.648351648,17.257417582417574,34.441208791208766,186.8429752066116,6718.49,1546.62,529.0,6392.298656651283,5.301382010495533
2583,2017,39.93911,-3.914589,23.64258241758242,10.715659340659354,326.90000000000003,326.70000000000005,0.14,528.0,0 days 12:15:41.043956043,14.696153846153832,32.239560439560414,179.2841225626741,6677.52,1482.9299999999998,529.0,6392.298656651283,5.301382010495533
2584,2017,39.60504,-5.143276,22.108241758241743,11.225,480.9,479.9,0.77,714.0,0 days 12:15:31.483516483,13.932967032967024,34.54203296703298,181.9584487534626,6556.98,1375.8000000000002,529.0,6392.298656651283,5.301382010495533
2585,2017,39.96447,-4.632734,23.057967032967028,11.06346153846154,343.1,343.0,0.07,591.0,0 days 12:15:42.362637362,12.978846153846154,32.41291208791207,160.32485875706217,6613.06,1386.37,529.0,6392.298656651283,5.301382010495533
2586,2017,40.10761,-4.938467,22.208516483516476,10.267857142857151,467.00000000000006,466.50000000000006,0.42,700.0,0 days 12:15:42.692307692,13.759615384615367,31.946428571428577,166.88980716253442,6589.370000000001,1368.68,664.0,6266.304625998432,5.079303485604518
2587,2017,39.68426,-3.773487,22.314010989010992,10.0804945054945,318.30000000000007,317.00000000000006,1.0499999999999998,533.0,0 days 12:15:34.120879120,16.001098901098896,32.44230769230771,200.21823204419888,6673.099999999999,1473.29,529.0,6392.298656651283,5.301382010495533
