,altitude,ac,solrad,lat,longitude
5496,536.0,5462.654925551207,4.55167663213917,40.5743,115.28
5497,661.2000122070312,5139.475114874588,4.246520804688622,41.4744,116.1817
5498,661.2000122070312,5139.475114874588,4.246520804688622,41.4744,0.4534
5499,661.2000122070312,5139.475114874588,4.246520804688622,41.6183,116.2606
5500,1393.300048828125,5609.706031854949,4.511437147087216,41.4415,115.5253
5501,1484.0,6954.867226903384,5.559959772075124,41.5031,114.0015
5502,1484.0,6954.867226903384,5.559959772075124,41.51,114.28
5503,1484.0,6954.867226903384,5.559959772075124,41.51,31.9
5504,1484.0,6954.867226903384,5.559959772075124,41.51,-90.534
5505,10.0,5033.119664949976,4.149227139732158,39.3608,119.1842
5506,81.0,4358.485639396664,3.72878332000787,37.9008,114.5089
5507,1041.400024414062,5033.753047571359,4.223766272042292,36.5976,113.6916
5508,1393.300048828125,5609.706031854949,4.511437147087216,41.0695,114.0923
5509,1393.300048828125,5609.706031854949,4.511437147087216,41.2865,114.2816
5510,1393.300048828125,5609.706031854949,4.511437147087216,41.0802,114.0944
5511,1393.300048828125,5609.706031854949,4.511437147087216,41.1267,113.9347
5512,1393.300048828125,5609.706031854949,4.511437147087216,40.4957,114.56
5513,1393.300048828125,5609.706031854949,4.511437147087216,41.08,114.27
5514,1393.300048828125,5609.706031854949,4.511437147087216,41.0768,114.1729
5515,536.0,5462.654925551207,4.55167663213917,40.55,115.15
5516,536.0,5462.654925551207,4.55167663213917,40.55,-78.8
5517,536.0,5462.654925551207,4.55167663213917,40.55,-112.0631
5518,1393.300048828125,5609.706031854949,4.511437147087216,40.9797,114.3
5519,568.0,5222.808052788985,4.346375168747459,42.267,117.917
5521,568.0,5222.808052788985,4.346375168747459,42.2167,117.85
5522,568.0,5222.808052788985,4.346375168747459,42.2167,-8.3667
5523,1245.400024414062,6416.34467325645,5.125746102324601,42.5,117.677
5524,1245.400024414062,6416.34467325645,5.125746102324601,42.5,-72.5
5525,1245.400024414062,6416.34467325645,5.125746102324601,42.5,-71.8
5526,568.0,5222.808052788985,4.346375168747459,42.2553,117.9314
5527,568.0,5222.808052788985,4.346375168747459,42.267,117.917
5529,536.0,5462.654925551207,4.55167663213917,40.8299,115.3624
5530,536.0,5462.654925551207,4.55167663213917,39.7717,114.8339
5531,1067.199951171875,5540.670178487024,4.527693027853243,39.5835,114.5339
5532,536.0,5462.654925551207,4.55167663213917,39.7964,114.7547
5533,1393.300048828125,5609.706031854949,4.511437147087216,41.2036,114.9776
5534,1393.300048828125,5609.706031854949,4.511437147087216,41.0667,114.3833
5535,1393.300048828125,5609.706031854949,4.511437147087216,41.0667,114.25
5536,1393.300048828125,5609.706031854949,4.511437147087216,41.0866,114.6477
5537,1393.300048828125,5609.706031854949,4.511437147087216,41.0456,114.6739
5538,1484.0,6954.867226903384,5.559959772075124,41.966,114.773
5539,62.90000152587891,4416.354521215727,3.759387450877534,35.8512,114.1798
5540,62.90000152587891,4416.354521215727,3.759387450877534,35.587,114.086
5541,62.90000152587891,4416.354521215727,3.759387450877534,35.594,114.089
5542,62.90000152587891,4416.354521215727,3.759387450877534,35.792,114.154
5543,165.6999969482422,5350.146836858423,4.373920143985697,43.988,123.841
5544,165.6999969482422,5350.146836858423,4.373920143985697,43.977,123.819
5545,165.6999969482422,5350.146836858423,4.373920143985697,43.981,123.819
5546,165.6999969482422,5350.146836858423,4.373920143985697,43.991,123.85
5547,36.0,4783.986258158819,4.029095417371024,31.805,117.5588
5548,36.0,4783.986258158819,4.029095417371024,31.9137,117.2521
5549,36.0,4783.986258158819,4.029095417371024,31.8043,117.5072
5550,1291.599975585938,5363.793056883384,4.43352905863506,46.6088,86.5936
5551,81.19999694824219,4776.817900239082,3.812294532182966,47.2354,12.0583
5552,81.19999694824219,4776.817900239082,3.812294532182966,47.2354,130.2256
5553,81.19999694824219,4776.817900239082,3.812294532182966,46.7431,130.8577
5554,81.19999694824219,4776.817900239082,3.812294532182966,47.73,129.811
5555,81.19999694824219,4776.817900239082,3.812294532182966,47.0465,129.1703
5556,241.3999938964844,4819.706068997186,3.948883112401056,44.9168,129.0405
5557,81.19999694824219,4776.817900239082,3.812294532182966,47.2992,130.255
5558,234.5,5278.186171115958,4.205578308986857,50.1989,126.4789
5559,567.7999877929688,4984.781085788342,4.029294542597217,44.7333,130.9167
5560,81.19999694824219,4776.817900239082,3.812294532182966,46.057,130.648
5561,81.19999694824219,4776.817900239082,3.812294532182966,46.0685,130.5818
5562,238.3000030517578,5075.846743904365,4.060736875279503,45.8378,132.9553
5563,81.19999694824219,4776.817900239082,3.812294532182966,46.7,130.2833
5564,81.19999694824219,4776.817900239082,3.812294532182966,46.7,-1.435
5565,81.19999694824219,4776.817900239082,3.812294532182966,47.6639,129.6681
5566,238.3000030517578,5075.846743904365,4.060736875279503,45.423,132.058
5567,241.3999938964844,4819.706068997186,3.948883112401056,45.282,129.841
5568,147.1000061035156,5529.19292105295,4.458749396087234,47.379,124.051
5569,81.19999694824219,4776.817900239082,3.812294532182966,47.9094,130.6655
5570,238.3000030517578,5075.846743904365,4.060736875279503,45.449,131.999
5571,238.3000030517578,5075.846743904365,4.060736875279503,45.449,-122.1513
5572,108.5999984741211,4876.116460684171,3.926015978148818,46.2601,129.5217
5573,81.19999694824219,4776.817900239082,3.812294532182966,46.1007,130.0454
5574,81.19999694824219,4776.817900239082,3.812294532182966,46.268,129.731
5575,81.19999694824219,4776.817900239082,3.812294532182966,46.2377,129.751
5576,68.0,4344.803422503674,3.721205069136853,28.46,113.01
5577,10.5,5448.398804648544,4.474752135813463,41.095,120.3
5578,30.70000076293945,4989.351196172996,4.084003756085452,41.9181,122.0611
5579,30.70000076293945,4989.351196172996,4.084003756085452,41.9181,122.0944
5580,30.70000076293945,4989.351196172996,4.084003756085452,41.9181,122.0611
5581,30.70000076293945,4989.351196172996,4.084003756085452,41.9181,122.0944
5582,334.7999877929688,2754.355783717374,2.425017520029062,28.7697,106.1511
5583,433.0,4114.00973357899,3.507714323881709,35.6131,110.6558
5584,1055.300048828125,5461.488149298915,4.605563809021481,42.366,86.274
5585,1055.300048828125,5461.488149298915,4.605563809021481,42.361,86.227
5586,1055.300048828125,5461.488149298915,4.605563809021481,42.361,-71.0939
5587,1055.300048828125,5461.488149298915,4.605563809021481,42.347,86.158
5588,1055.300048828125,5461.488149298915,4.605563809021481,42.367,86.26
5589,1055.300048828125,5461.488149298915,4.605563809021481,42.381,86.245
5590,1055.300048828125,5461.488149298915,4.605563809021481,42.381,86.227
5591,1055.300048828125,5461.488149298915,4.605563809021481,42.381,86.245
5592,1055.300048828125,5461.488149298915,4.605563809021481,42.381,86.227
5593,1590.900024414062,4140.114813866157,3.66068733303385,27.3969,102.56
5594,11.69999980926514,4764.755591394168,3.98102540559392,38.092,102.35
5595,11.69999980926514,4764.755591394168,3.98102540559392,38.092,118.407
5596,1111.400024414062,5521.964821693453,4.563879191523609,38.675,106.312
5597,1111.400024414062,5521.964821693453,4.563879191523609,38.675,36.012
5598,1111.400024414062,5521.964821693453,4.563879191523609,38.1943,105.7755
5599,110.4000015258789,4685.071152163943,3.94567130377962,34.8183,113.259
5600,62.90000152587891,4416.354521215727,3.759387450877534,35.7855,114.2404
5601,62.90000152587891,4416.354521215727,3.759387450877534,35.7855,10.6782
5603,62.90000152587891,4416.354521215727,3.759387450877534,35.7214,114.1855
5604,62.90000152587891,4416.354521215727,3.759387450877534,35.7214,-79.5044
5605,110.4000015258789,4685.071152163943,3.94567130377962,35.4312,113.8325
5606,110.4000015258789,4685.071152163943,3.94567130377962,34.0038,113.8667
5607,129.1999969482422,4315.737083408611,3.666900377020667,33.4293,113.2163
5608,365.0,4117.61905073293,3.519418515699389,34.7406,112.0631
5609,110.4000015258789,4685.071152163943,3.94567130377962,34.5,113.5986
5610,110.4000015258789,4685.071152163943,3.94567130377962,34.5,-78.6892
5611,37.70000076293945,4478.264040239879,3.816576322783602,33.9541,116.416
5612,110.4000015258789,4685.071152163943,3.94567130377962,34.7967,113.079
5613,365.0,4117.61905073293,3.519418515699389,34.7728,111.4175
5614,110.4000015258789,4685.071152163943,3.94567130377962,34.8,113.53
5616,110.4000015258789,4685.071152163943,3.94567130377962,34.8,-5.6
5617,110.4000015258789,4685.071152163943,3.94567130377962,34.8,-79.2
5618,110.4000015258789,4685.071152163943,3.94567130377962,34.6939,112.9314
5619,19.0,5068.440337621713,4.25228670596572,37.7527,115.6012
5620,19.0,5068.440337621713,4.25228670596572,37.7527,115.601
5621,340.7999877929688,2237.73268569163,1.985102217381965,28.3175,104.2661
5622,786.0,5125.2498316678,4.274994661653464,44.7896,89.1977
5623,86.0,4535.817879196956,3.930202691825114,22.57,113.57
5625,86.0,4535.817879196956,3.930202691825114,22.57,114.44
5628,86.0,4535.817879196956,3.930202691825114,22.57,113.57
5630,86.0,4535.817879196956,3.930202691825114,22.57,114.44
5633,4.300000190734863,3831.289160239908,3.252445533162312,31.7652,120.1234
5634,19.0,5068.440337621713,4.25228670596572,37.7527,115.6012
5635,19.0,5068.440337621713,4.25228670596572,37.7527,115.601
5636,3.299999952316284,4402.182316750838,3.726170837431601,34.6268,118.3242
5637,38.90000152587891,3606.205285192235,3.151574267682401,23.0655,113.4984
5638,38.90000152587891,3606.205285192235,3.151574267682401,23.0655,81.7865
5639,38.90000152587891,3606.205285192235,3.151574267682401,23.0638,113.5006
5640,1484.0,6954.867226903384,5.559959772075124,41.8701,113.9566
5641,81.0,4358.485639396664,3.72878332000787,37.8458,113.6163
5642,2392.39990234375,5451.173796341652,4.5638923114328,26.4556,100.3211
5643,478.7000122070312,4986.382470003767,4.156842179448273,44.456,86.0984
5644,198.0,3626.376755683673,3.176509864857055,24.3924,116.2608
5645,189.6999969482422,4996.955379712596,4.011894888162792,44.4511,126.8371
5646,800.0,6688.898013790573,5.42849243804091,42.76,117.7
5647,1367.0,6342.070985684077,5.262682717116643,38.32,102.203
5648,1367.0,6342.070985684077,5.262682717116643,38.313,102.21
5649,1367.0,6342.070985684077,5.262682717116643,38.281,102.279
5650,1367.0,6342.070985684077,5.262682717116643,38.274,102.302
5651,1367.0,6342.070985684077,5.262682717116643,38.268,102.297
5652,1367.0,6342.070985684077,5.262682717116643,38.257,102.314
5653,40.59999847412109,3534.921537148112,3.133786855055674,23.567,114.64
5654,50.09999847412109,4535.728510971158,3.827431637599136,35.2526,115.686
5655,50.09999847412109,4535.728510971158,3.827431637599136,35.2407,115.5335
5656,164.3999938964844,3218.36795019333,2.784192120239302,24.7361,111.3464
5657,1063.0,5374.864687310222,4.510409741170775,40.918,111.968
5658,1063.0,5374.864687310222,4.510409741170775,40.7085,111.7399
5659,1063.0,5374.864687310222,4.510409741170775,40.7069,111.4576
5660,1139.0,5466.729519128503,4.593240663472742,39.6406,94.8339
5661,1111.400024414062,5521.964821693453,4.563879191523609,38.397,106.532
5662,1111.400024414062,5521.964821693453,4.563879191523609,38.397,106.579
5663,1111.400024414062,5521.964821693453,4.563879191523609,38.4,100.05
5664,1111.400024414062,5521.964821693453,4.563879191523609,38.4,106.539
5665,1111.400024414062,5521.964821693453,4.563879191523609,38.4,141.5
5666,1111.400024414062,5521.964821693453,4.563879191523609,38.4,-6.4667
5668,1111.400024414062,5521.964821693453,4.563879191523609,38.397,106.532
5669,1111.400024414062,5521.964821693453,4.563879191523609,38.397,106.579
5670,1111.400024414062,5521.964821693453,4.563879191523609,39.19,106.648
5671,1111.400024414062,5521.964821693453,4.563879191523609,39.171,106.628
5672,1111.400024414062,5521.964821693453,4.563879191523609,39.171,-3.2666
5673,42.5,3409.836319747209,3.041771350420232,24.23,109.53
5674,42.5,3409.836319747209,3.041771350420232,24.23,110.48
5675,1510.599975585938,2787.691022268463,2.453079173254252,26.87,105.86
5676,272.2000122070312,3230.683326483229,2.852609426412563,27.13,109.96
5677,265.0,5045.721765878721,4.164613252279778,45.5,119.6545
5678,4.0,3619.235320459668,3.14313777577747,26.8944,119.3279
5679,1139.0,5466.729519128503,4.593240663472742,39.579,94.256
5680,1139.0,5466.729519128503,4.593240663472742,39.603,94.238
5681,1139.0,5466.729519128503,4.593240663472742,39.603,-84.2047
5682,1484.0,6954.867226903384,5.559959772075124,41.161,113.148
5683,46.90000152587891,3649.28618778501,3.163388965059595,29.06,115.36
5684,786.0,5125.2498316678,4.274994661653464,44.1779,89.025
5685,7.0,4769.578632036657,4.015214371425114,31.2,121.32
5686,1367.0,6342.070985684077,5.262682717116643,38.957,102.472
5687,1367.0,6342.070985684077,5.262682717116643,38.957,-121.0419
5688,1367.0,6342.070985684077,5.262682717116643,38.924,102.548
5689,1367.0,6342.070985684077,5.262682717116643,38.924,-3.257
5690,1367.0,6342.070985684077,5.262682717116643,38.984,102.5
5691,1367.0,6342.070985684077,5.262682717116643,38.923,102.562
5692,1367.0,6342.070985684077,5.262682717116643,39.0778,102.0782
5693,524.9000244140625,4840.300808724993,3.923840162886597,42.95,127.13
5694,189.6999969482422,4996.955379712596,4.011894888162792,44.432,126.985
5695,110.4000015258789,4685.071152163943,3.94567130377962,34.258,113.435
5696,1033.0,6304.022577644546,5.227766257028898,39.3442,106.7377
5697,1033.0,6304.022577644546,5.227766257028898,39.3442,113.6438
5698,1033.0,6304.022577644546,5.227766257028898,39.3471,106.7344
5699,1111.400024414062,5521.964821693453,4.563879191523609,37.486,106.13
5700,1111.400024414062,5521.964821693453,4.563879191523609,37.438,106.098
5701,568.0,5222.808052788985,4.346375168747459,42.56,117.74
5702,568.0,5222.808052788985,4.346375168747459,42.56,-73.05
5703,737.2000122070312,5319.329577829205,4.531189257945312,42.86,93.257
5704,737.2000122070312,5319.329577829205,4.531189257945312,42.86,93.224
5705,737.2000122070312,5319.329577829205,4.531189257945312,42.861,93.244
5706,737.2000122070312,5319.329577829205,4.531189257945312,42.861,93.207
5707,737.2000122070312,5319.329577829205,4.531189257945312,42.852,93.249
5708,737.2000122070312,5319.329577829205,4.531189257945312,42.857,93.234
5709,737.2000122070312,5319.329577829205,4.531189257945312,42.86,93.257
5710,737.2000122070312,5319.329577829205,4.531189257945312,42.86,93.224
5711,737.2000122070312,5319.329577829205,4.531189257945312,42.861,93.244
5712,737.2000122070312,5319.329577829205,4.531189257945312,42.861,93.207
5713,737.2000122070312,5319.329577829205,4.531189257945312,42.854,93.198
5714,737.2000122070312,5319.329577829205,4.531189257945312,42.851,93.231
5715,2392.39990234375,5451.173796341652,4.5638923114328,26.4439,101.0236
5716,1378.5,3279.765488591598,2.832934006312509,25.2742,104.3644
5717,786.0,5125.2498316678,4.274994661653464,43.728,87.6292
5718,786.0,5125.2498316678,4.274994661653464,43.7436,87.6576
5719,3.299999952316284,4402.182316750838,3.726170837431601,34.5515,119.5797
5720,185.3999938964844,4805.295396659024,3.971024404454079,41.357,123.2217
5721,97.0,5509.630101729546,4.471959189701114,39.8,121.48
5722,3491.60009765625,5312.954943266765,4.351570995652765,32.832,102.613
5723,2315.0,4379.351600687062,3.69809713749614,34.22,103.53
5724,189.6999969482422,4996.955379712596,4.011894888162792,44.4196,126.9663
5725,14.39999961853027,4451.339940932343,3.766853237763243,33.227,119.081
5726,7.099999904632568,4151.065451465293,3.50360685409259,33.153,118.777
5727,241.0,5363.28317583161,4.340817849749457,43.009,120.8
5728,241.0,5363.28317583161,4.340817849749457,43.009,120.805
5729,241.0,5363.28317583161,4.340817849749457,43.009,93.616
5730,241.0,5363.28317583161,4.340817849749457,43.009,120.8
5731,241.0,5363.28317583161,4.340817849749457,43.009,120.805
5732,241.0,5363.28317583161,4.340817849749457,43.009,93.616
5733,180.0,6605.610864994082,5.319164861941653,43.939,122.764
5734,1375.0,6625.987587078115,5.639482235114781,37.016,79.783
5735,1378.5,3279.765488591598,2.832934006312509,26.1343,105.1011
5736,22.20000076293945,4331.471653924113,3.636796468197838,37.12,119.64
5737,139.3999938964844,3896.839997614836,3.40534454762162,24.3031,118.1261
5738,1055.300048828125,5461.488149298915,4.605563809021481,42.328,86.807
5739,206.0,3548.274814472679,3.09789777656854,25.2,117.467
5740,81.19999694824219,4776.817900239082,3.812294532182966,47.0053,130.9842
5741,81.19999694824219,4776.817900239082,3.812294532182966,47.0053,-96.4356
5742,81.19999694824219,4776.817900239082,3.812294532182966,46.56,130.555
5743,81.19999694824219,4776.817900239082,3.812294532182966,46.56,128.51
5744,1484.0,6954.867226903384,5.559959772075124,41.8556,113.9422
5745,1063.0,5374.864687310222,4.510409741170775,40.5836,110.6228
5746,71.80000305175781,4620.112477631499,3.84176073361308,40.4428,116.7506
5747,55.0,5872.101195645332,4.884377837236099,39.89,116.27
5749,55.0,5872.101195645332,4.884377837236099,39.89,116.53
5750,35.0,3168.79286572215,2.776193938102318,29.031,111.7
5751,68.0,4344.803422503674,3.721205069136853,28.4877,112.7985
