,Unnamed: 0,latitude,longitude,temperature_2m_max,temperature_2m_min,precipitation_sum,rain_sum,snowfall_sum,precipitation_hours,sun hours,windspeed_10m_max,windgusts_10m_max,winddirection_10m_dominant,shortwave_radiation_sum,et0_fao_evapotranspiration,altitude,solrad,City,production prediction
7798,7798,40.72866,-0.1646943,21.87087912087914,9.519230769230772,314.19999999999993,291.4,16.03,434.0,735.9166666666666,17.292857142857123,39.7271978021978,233.9228650137741,6400.99,1407.53,82.0,5.153944481864946," els Ports, Castelló / Castellón, Comunitat Valenciana, 12311, España",14.231553
7799,7799,40.13165,-0.4206683,19.30494505494506,9.09065934065934,505.7000000000001,434.0,50.89,740.0,735.7,15.374175824175827,40.06538461538458,231.29362880886427,6347.639999999999,1173.16,82.0,5.228736539748023," Zucaina, l'Alt Millars, Castelló / Castellón, Comunitat Valenciana, España",9.6524725
7800,7800,40.06174,-1.286526,22.15027472527472,9.4065934065934,353.9,323.7,21.21,489.0,735.7166666666667,16.23516483516485,41.051648351648346,193.3636363636364,6499.9,1352.4699999999998,82.0,4.965115068796687," El Rincón de Ademuz, València / Valencia, Comunitat Valenciana, 46147, España",11.161958
7801,7801,38.91941,-0.2242898,22.9228021978022,14.592307692307708,387.4,387.4,0.0,549.0,735.3,16.60686813186813,33.95164835164832,159.41828254847644,6575.99,1327.4699999999998,31.0,5.615973660117199," la Safor, València / Valencia, Comunitat Valenciana, 46729, España",15.793733
7802,7802,38.82132,-0.5489346,22.53983516483516,12.842582417582417,332.80000000000007,332.20000000000005,0.42,538.0,735.3166666666667,14.713186813186812,36.49368131868131,174.22252747252747,6679.54,1342.37,31.0,5.615973660117199," la Vall d'Albaida, València / Valencia, Comunitat Valenciana, 46890, España",24.048372
7803,7803,38.87661,-0.5921101,23.89038461538461,12.564835164835156,339.9,333.5,4.48,502.0,735.35,13.950549450549428,34.20164835164832,160.6991643454039,6569.06,1346.94,31.0,5.615973660117199," la Vall d'Albaida, València / Valencia, Comunitat Valenciana, 46812, España",14.871968
7804,7804,38.88166,-0.3430091,23.9903846153846,12.664835164835155,339.9,333.5,4.48,502.0,735.35,13.950549450549428,34.20164835164832,160.6991643454039,6569.06,1350.3200000000002,31.0,5.615973660117199," la Vall d'Albaida, València / Valencia, Comunitat Valenciana, 46842, España",20.48459
7805,7805,39.45708,-0.4610681,22.72142857142858,14.829945054945048,252.50000000000003,252.50000000000003,0.0,385.0,735.4833333333333,18.208241758241755,33.775,150.50555555555556,6556.37,1329.63,82.0,5.228736539748023,"Alaquàs, València / Valencia, Comunitat Valenciana, España",24.711681
7806,7806,38.83701,-0.5156197,20.717857142857163,14.589560439560431,311.4,310.79999999999995,0.42,504.0,735.3166666666667,17.308241758241753,34.51895604395607,155.56786703601108,6669.050000000001,1285.76,31.0,5.615973660117199," la Vall d'Albaida, València / Valencia, Comunitat Valenciana, 46860, España",21.586445
7807,7807,39.39709,-0.4121969,22.971153846153832,15.07527472527473,252.50000000000003,252.50000000000003,0.0,385.0,735.45,18.208241758241755,33.775,150.50555555555556,6556.37,1336.8199999999997,82.0,5.228736539748023," l'Horta Sud, València / Valencia, Comunitat Valenciana, 46470, España",23.97581
7808,7808,39.2011,-0.3863965,22.971153846153832,15.07527472527473,252.50000000000003,252.50000000000003,0.0,385.0,735.3833333333333,18.208241758241755,33.775,150.50555555555556,6556.37,1336.8199999999997,82.0,5.228736539748023," la Ribera Baixa, València / Valencia, Comunitat Valenciana, 46689, España",24.389397
7809,7809,39.54219,-0.3473705,22.971153846153832,15.07527472527473,252.50000000000003,252.50000000000003,0.0,385.0,735.5166666666667,18.208241758241755,33.775,150.50555555555556,6556.37,1336.4,82.0,5.228736539748023," l'Horta Nord, València / Valencia, Comunitat Valenciana, 46134, España",25.264256
7810,7810,39.70299,-0.3364196,22.618956043956025,14.150824175824177,284.4,284.4,0.0,381.0,735.55,16.545604395604414,34.53653846153848,163.06442577030813,6525.09,1330.81,82.0,5.228736539748023," el Camp de Morvedre, València / Valencia, Comunitat Valenciana, 46149, España",17.904182
7811,7811,39.11652,-0.5177308,22.871153846153867,14.97527472527473,252.50000000000003,252.50000000000003,0.0,385.0,735.4333333333333,18.208241758241755,33.775,150.50555555555556,6556.37,1333.22,31.0,5.615973660117199," la Ribera Alta, València / Valencia, Comunitat Valenciana, 46292, España",20.080189
7812,7812,39.39252,-0.7718443,24.041208791208785,11.972802197802194,293.0,289.70000000000005,2.31,433.0,735.5,15.988461538461522,38.6708791208791,180.58448753462605,6551.93,1402.89,82.0,5.228736539748023," La Hoya de Buñol, València / Valencia, Comunitat Valenciana, 46368, España",20.091879
7813,7813,39.49935,-0.3497834,22.971153846153832,15.07527472527473,252.50000000000003,252.50000000000003,0.0,385.0,735.5166666666667,18.208241758241755,33.775,150.50555555555556,6556.37,1337.97,82.0,5.228736539748023," l'Horta Nord, València / Valencia, Comunitat Valenciana, 46120, España",25.264256
7814,7814,39.54437,-0.3226356,23.02142857142856,15.129945054945052,252.50000000000003,252.50000000000003,0.0,385.0,735.5166666666667,18.208241758241755,33.775,150.50555555555556,6556.37,1338.21,82.0,5.228736539748023," l'Horta Nord, València / Valencia, Comunitat Valenciana, 46550, España",25.07451
7815,7815,39.06793,-0.5611053,22.77115384615384,14.875274725274728,252.50000000000003,252.50000000000003,0.0,385.0,735.3666666666667,18.208241758241755,33.775,150.50555555555556,6556.37,1331.08,31.0,5.615973660117199," la Ribera Alta, València / Valencia, Comunitat Valenciana, 46294, España",18.369343
7816,7816,39.36931,-0.4428184,22.871153846153867,14.97527472527473,252.50000000000003,252.50000000000003,0.0,385.0,735.45,18.208241758241755,33.775,150.50555555555556,6556.37,1334.07,82.0,5.228736539748023," l'Horta Sud, València / Valencia, Comunitat Valenciana, 46290, España",24.889145
7817,7817,39.79716,-0.7021778,22.05027472527473,9.306593406593413,353.9,323.7,21.21,489.0,735.6333333333333,16.23516483516485,41.051648351648346,193.3636363636364,6499.9,1348.7,82.0,5.228736539748023," Los Serranos, València / Valencia, Comunitat Valenciana, 46172, España",16.774021
7818,7818,39.19832,-0.507092,24.92032967032968,13.698351648351652,262.70000000000005,262.20000000000005,0.35,424.0,735.4166666666666,15.854120879120874,35.316758241758265,163.37396121883657,6548.06,1390.0500000000002,82.0,5.228736539748023," la Ribera Alta, València / Valencia, Comunitat Valenciana, 46250, España",15.958268
7819,7819,38.97096,-0.5911145,22.52280219780219,14.192307692307669,387.4,387.4,0.0,549.0,735.3666666666667,16.60686813186813,33.95164835164832,159.41828254847644,6575.99,1314.39,31.0,5.615973660117199," la Costera, València / Valencia, Comunitat Valenciana, 46690, España",15.500615
7820,7820,39.46505,-0.4613582,22.77115384615384,14.875274725274728,252.50000000000003,252.50000000000003,0.0,385.0,735.4833333333333,18.208241758241755,33.775,150.50555555555556,6556.37,1329.84,82.0,5.228736539748023," Aldaia, València / Valencia, Comunitat Valenciana, 46960, España",24.711681
7821,7821,39.42323,-0.3898719,22.971153846153832,15.07527472527473,252.50000000000003,252.50000000000003,0.0,385.0,735.4666666666667,18.208241758241755,33.775,150.50555555555556,6556.37,1337.27,82.0,5.228736539748023," l'Horta Sud, València / Valencia, Comunitat Valenciana, 46910, España",24.96577
7822,7822,39.76255,-0.3550662,22.07307692307689,13.595879120879124,284.4,284.4,0.0,381.0,735.5333333333333,16.545604395604414,34.53653846153848,163.06442577030813,6525.09,1313.2399999999998,82.0,5.228736539748023," el Camp de Morvedre, València / Valencia, Comunitat Valenciana, 46594, España",15.568133
7823,7823,39.54523,-0.3865961,22.82142857142858,14.929945054945064,252.50000000000003,252.50000000000003,0.0,385.0,735.4833333333333,18.208241758241755,33.775,150.50555555555556,6556.37,1332.74,82.0,5.228736539748023," l'Horta Nord, València / Valencia, Comunitat Valenciana, 46115, España",24.623363
7824,7824,39.27692,-0.5608942,24.56923076923078,13.34972527472527,262.70000000000005,262.20000000000005,0.35,424.0,735.4333333333333,15.854120879120874,35.316758241758265,163.37396121883657,6548.06,1378.83,82.0,5.228736539748023," la Ribera Alta, València / Valencia, Comunitat Valenciana, 46197, España",15.796521
7825,7825,38.90528,-0.4964219,22.27225274725274,13.94175824175824,387.4,387.4,0.0,549.0,735.3,16.60686813186813,33.95164835164832,159.41828254847644,6575.99,1306.33,31.0,5.615973660117199," la Vall d'Albaida, València / Valencia, Comunitat Valenciana, 46893, España",17.716066
7826,7826,38.92825,-0.2517238,23.0228021978022,14.692307692307669,387.4,387.4,0.0,549.0,735.3,16.60686813186813,33.95164835164832,159.41828254847644,6575.99,1329.74,31.0,5.615973660117199," la Safor, València / Valencia, Comunitat Valenciana, 46725, España",16.84075
7827,7827,39.78162,-0.3680117,22.01895604395604,13.55082417582418,284.4,284.4,0.0,381.0,735.5666666666667,16.545604395604414,34.53653846153848,163.06442577030813,6525.09,1311.87,82.0,5.228736539748023," el Camp de Morvedre, València / Valencia, Comunitat Valenciana, 46593, España",15.568133
7828,7828,39.19387,-0.4347581,22.921428571428564,15.029945054945056,252.50000000000003,252.50000000000003,0.0,385.0,735.4,18.208241758241755,33.775,150.50555555555556,6556.37,1335.89,82.0,5.228736539748023," la Ribera Alta, València / Valencia, Comunitat Valenciana, 46680, España",23.06401
7829,7829,39.75295,-0.3615205,22.118956043956025,13.650824175824171,284.4,284.4,0.0,381.0,735.5166666666667,16.545604395604414,34.53653846153848,163.06442577030813,6525.09,1315.1799999999998,82.0,5.228736539748023," el Camp de Morvedre, València / Valencia, Comunitat Valenciana, 46148, España",18.270132
7830,7830,39.26482,-0.4673142,22.871153846153867,14.97527472527473,252.50000000000003,252.50000000000003,0.0,385.0,735.4166666666666,18.208241758241755,33.775,150.50555555555556,6556.37,1333.0100000000002,82.0,5.228736539748023," la Ribera Alta, València / Valencia, Comunitat Valenciana, 46230, España",23.02123
7831,7831,39.51298,-0.3551791,22.971153846153832,15.07527472527473,252.50000000000003,252.50000000000003,0.0,385.0,735.5166666666667,18.208241758241755,33.775,150.50555555555556,6556.37,1337.5,82.0,5.228736539748023," l'Horta Nord, València / Valencia, Comunitat Valenciana, 46132, España",25.264256
7832,7832,38.91521,-0.2857652,22.57225274725274,14.24175824175822,387.4,387.4,0.0,549.0,735.3333333333334,16.60686813186813,33.95164835164832,159.41828254847644,6575.99,1316.86,31.0,5.615973660117199," la Safor, València / Valencia, Comunitat Valenciana, 46726, España",16.930676
7833,7833,38.94316,-0.1798222,22.82142857142858,14.929945054945064,252.50000000000003,252.50000000000003,0.0,385.0,735.2666666666667,18.208241758241755,33.775,150.50555555555556,6556.37,1332.5600000000002,31.0,5.615973660117199," la Safor, València / Valencia, Comunitat Valenciana, 46723, España",20.863924
7834,7834,39.29333,-0.4107316,22.971153846153832,15.07527472527473,252.50000000000003,252.50000000000003,0.0,385.0,735.4333333333333,18.208241758241755,33.775,150.50555555555556,6556.37,1337.71,82.0,5.228736539748023," la Ribera Baixa, València / Valencia, Comunitat Valenciana, 46440, España",26.368322
7835,7835,39.87553,-1.013698,20.470879120879115,8.172527472527472,449.1,398.4,35.56,578.0,735.6166666666667,16.599999999999987,41.73543956043954,224.8077994428969,6458.639999999999,1282.34,82.0,4.965115068796687," Alpuente, Los Serranos, València / Valencia, Comunitat Valenciana, España",13.826278
7836,7836,38.93595,-0.1537111,22.871153846153867,14.97527472527473,252.50000000000003,252.50000000000003,0.0,385.0,735.2833333333333,18.208241758241755,33.775,150.50555555555556,6556.37,1334.07,31.0,5.615973660117199," la Safor, València / Valencia, Comunitat Valenciana, 46714, España",20.863924
7837,7837,39.15159,-0.4404637,22.921428571428564,15.029945054945056,252.50000000000003,252.50000000000003,0.0,385.0,735.4,18.208241758241755,33.775,150.50555555555556,6556.37,1334.78,31.0,5.615973660117199," la Ribera Alta, València / Valencia, Comunitat Valenciana, 46600, España",20.446493
7838,7838,39.83567,-0.813692,20.97087912087912,8.672527472527472,449.1,398.4,35.56,578.0,735.5833333333334,16.599999999999987,41.73543956043954,224.8077994428969,6458.639999999999,1296.54,82.0,4.965115068796687," Los Serranos, València / Valencia, Comunitat Valenciana, 46162, España",13.248672
7839,7839,39.02021,-0.6453875,23.820329670329667,12.598351648351636,262.70000000000005,262.20000000000005,0.35,424.0,735.3166666666667,15.854120879120874,35.316758241758265,163.37396121883657,6548.06,1355.6,31.0,5.615973660117199," La Canal de Navarrés, València / Valencia, Comunitat Valenciana, 46820, España",19.460457
7840,7840,39.07915,-0.5926116,22.82142857142858,14.929945054945064,252.50000000000003,252.50000000000003,0.0,385.0,735.35,18.208241758241755,33.775,150.50555555555556,6556.37,1331.77,31.0,5.615973660117199," la Ribera Alta, València / Valencia, Comunitat Valenciana, 46266, España",18.08744
7841,7841,39.92415,-1.133347,21.67884615384615,8.37637362637362,333.8,311.0,16.03,507.0,735.7,17.370879120879117,40.133516483516445,185.67307692307693,6555.620000000001,1403.1499999999996,82.0,4.965115068796687," Los Serranos, València / Valencia, Comunitat Valenciana, 46179, España",15.705747
7842,7842,38.83666,-0.4960669,21.65274725274725,13.167857142857136,419.8,419.0,0.5599999999999999,634.0,735.2666666666667,14.60247252747254,35.46456043956044,166.8388888888889,6625.13,1301.03,31.0,5.615973660117199," la Vall d'Albaida, València / Valencia, Comunitat Valenciana, 46869, España",24.949383
7843,7843,39.05817,-1.057897,22.982967032967032,10.676648351648357,336.29999999999995,314.5,15.470000000000002,495.0,735.3833333333333,14.80934065934066,36.40137362637362,184.83055555555555,6560.58,1346.3200000000002,704.0,5.258857999051712," El Valle de Cofrentes-Ayora, València / Valencia, Comunitat Valenciana, 46620, España",18.718481
7844,7844,39.01262,-0.3010528,23.4903846153846,12.164835164835155,339.9,333.5,4.48,502.0,735.3833333333333,13.950549450549428,34.20164835164832,160.6991643454039,6569.06,1335.97,31.0,5.615973660117199," la Safor, València / Valencia, Comunitat Valenciana, 46758, España",16.908525
7845,7845,39.02132,-0.4157147,24.420329670329675,13.198351648351656,262.70000000000005,262.20000000000005,0.35,424.0,735.3,15.854120879120874,35.316758241758265,163.37396121883657,6548.06,1373.83,31.0,5.615973660117199," la Costera, València / Valencia, Comunitat Valenciana, 46667, España",22.470373
7846,7846,38.86024,-0.4751653,24.03873626373625,12.718681318681314,339.9,333.5,4.48,502.0,735.2833333333333,13.950549450549428,34.20164835164832,160.6991643454039,6569.06,1352.3,31.0,5.615973660117199," Bèlgida, la Vall d'Albaida, València / Valencia, Comunitat Valenciana, España",22.480476
7847,7847,38.94565,-0.1641707,22.871153846153867,14.97527472527473,252.50000000000003,252.50000000000003,0.0,385.0,735.2833333333333,18.208241758241755,33.775,150.50555555555556,6556.37,1334.33,31.0,5.615973660117199," la Safor, València / Valencia, Comunitat Valenciana, 46714, España",20.902695
7848,7848,38.94529,-0.4873113,24.320329670329663,13.098351648351636,262.70000000000005,262.20000000000005,0.35,424.0,735.3,15.854120879120874,35.316758241758265,163.37396121883657,6548.06,1370.88,31.0,5.615973660117199," la Vall d'Albaida, València / Valencia, Comunitat Valenciana, 46893, España",21.20056
7849,7849,39.70691,-1.100758,22.05027472527473,9.306593406593413,353.9,323.7,21.21,489.0,735.5333333333333,16.23516483516485,41.051648351648346,193.3636363636364,6499.9,1349.14,82.0,4.965115068796687," Los Serranos, València / Valencia, Comunitat Valenciana, 46173, España",14.1914625
7850,7850,39.59147,-0.5890565,23.355769230769223,14.114285714285725,265.3,265.20000000000005,0.07,432.0,735.5166666666667,16.28379120879121,33.74642857142859,169.48467966573816,6542.290000000001,1347.4,82.0,5.228736539748023," el Camp de Túria, València / Valencia, Comunitat Valenciana, 46180, España",22.230272
7851,7851,39.74054,-0.2573594,22.34945054945053,14.385164835164828,276.6,276.6,0.0,370.0,735.6,16.19175824175825,33.68873626373625,173.81542699724517,6414.61,1250.7400000000002,82.0,5.228736539748023," el Camp de Morvedre, València / Valencia, Comunitat Valenciana, 46514, España",21.08983
7852,7852,39.05722,-0.5489059,22.72142857142858,14.829945054945048,252.50000000000003,252.50000000000003,0.0,385.0,735.4,18.208241758241755,33.775,150.50555555555556,6556.37,1328.6,31.0,5.615973660117199," la Ribera Alta, València / Valencia, Comunitat Valenciana, 46293, España",20.021385
7853,7853,39.42465,-0.3974029,22.971153846153832,15.07527472527473,252.50000000000003,252.50000000000003,0.0,385.0,735.45,18.208241758241755,33.775,150.50555555555556,6556.37,1336.4,82.0,5.228736539748023," l'Horta Sud, València / Valencia, Comunitat Valenciana, 46910, España",23.97581
7854,7854,38.93229,-0.1874941,22.77115384615384,14.875274725274728,252.50000000000003,252.50000000000003,0.0,385.0,735.2833333333333,18.208241758241755,33.775,150.50555555555556,6556.37,1330.03,31.0,5.615973660117199," la Safor, València / Valencia, Comunitat Valenciana, 46721, España",21.189098
